ID,TEXT,CLASS
20053,DENUNCIA A DESCONOCIDO POR VIOLACION SEXUAL,2
20054,"USUARIA REFIERE QUE EL DIA DE AYER A LAS 02:30 PM SU EX PAREJA QUIEN YA TIENE DOS DENUCIAS SIGUE YENDO A HOSTIGARLA Y METERSE A SU DOMICILIO, COMENTA QUE EL DIA DE AYER SE METIO LA AGARRO POR EL CUELLO Y TRAIA UN CUCHILLO EN LA MANO PÀRA AMENAZARLA Y LA TOMO DE LOS BRAZOS FUERTEMENTE, MENCIONA TAMBIEN QUE MARCO A LA POLICIA MUNICIPAL Y MOSTRO SUS MEDIDAS DE PROTECCION Y ESTOS LE DIJERON QUE NO VALIA PARA ELLOS. ACUDE A MINISTERIO PUBLICO.",2
20055,"USUARIA REFIERE QUE EL DIA DOMINGO SU EX PAREJA LA ACOSA Y LA BUSCA DONDE ELLA VALLA, REFIERE QUE ESE DÍA ELLA ANDABA EN EL BAR Y ESTE LA FUE A BUSCAR, ASÍ COMO COMENTA QUE ESTE LA EMPEZÓ A GRABARLA CUANDO ELLA ANDABA BAILANDO, ESTE LA EMPEZÓ A INSULTAR DICIÉNDOLE QUE ANDABA DE PUTA Y DICIÉNDOLE A LA PERSONA CON LA QUE ANDABA BAILANDO QUE ELLA TENÍA SIDA, COMO ESTABA AGRESIVO LO SACARON DEL BAR, REFIERE QUE CUANDO ELLA SALE DEL BAR MANDO A UN CHAVO A BUSCARLA Y ESTE LE DICE QUE CORRA QUE ESTE LA VA A GOLPEAR, ELLA SE VA NUEVAMENTE AL BAR Y SUS HIJOS LE HABLAROS DE RATITO QUE ESTA PERSONA ESTABA APEDREANDO LA CASA QUE POR FAVOR LOS AYUDARA.",2
20056,"REFIERE USUARIA QUE EL DIA DOMINGO A LAS 20.00 HRS DE LA NOCHE, ELLA SE ENCONTRABA EN SU DOMICILIO CUANDO ESTABA ACOSTADA Y SU PAREJA SE LEVANTO Y VIO QUE ELLA ESTABA CON EL TELEFONO Y LE PEGO EN EL OJO Y LA LLEVO PARA EL CUARTO Y COMENZO A INSULTRALA LE DIJO PINCHE PUTA SIGUE TRABAJANDO DE PUTA ME DAS ASCO, ELLA LE MARCO A SU MAMA PARA QUE FUERA POR EL, ELLA NO MARCO A LA POLICIA, DESEA PRESENTAR DENUNCIA ANTE MINISTERIO PUBLICO.",2
20057,"USUARIA REFIERE QUE TENÍA UNA RELACIÓN DE 3 MESES CON SU PAREJA Y EL DÍA HOY SU PAREJA ESTABA DROGADO Y LA GOLPEO, ASÍ COMO TAMBIÉN MENCIONA QUE LE DIJO QUE LA IBA A MATAR, LA AGARRO A PUÑETAZOS, LE ESTIRO EL PELO Y LE PEGO EN DIRFERENTE PARTES DEL CUERPO ASI COMO QUE TAMBIEN EL AGARRO UN MACHETE Y LA AMENAZÓ CON MATARLA.",2
20058,"REFIERE USUARIA QUE A LAS 13:30 HRS DE LA TARDE, ELLA SE ENCONTRABA EN CASA DE SU TIA, CUANDO ESTABA SU PAREJA, SU SOBRINA CHIQUITA DE 6 AÑOS Y SU TIO, SE FUE A COMPRAR LONCHES SU PAREJA Y ELLA SE QUEDO EN LA CASA CON SU TIO, EL ESTABA TOMANDO DESDE TEMPRANO, SE SENTO PORQUE SE SENTIA MAL, SU TIO COMENZOA DECIRLE QUE SI NO TENIA SUEÑO QUE SI NO QUERIA QUE LE ACOSTARA EL SILLON, LE EMPEZO A DECIR QUE QUE SUERTE TIENE SU PAREJA, EL ACUESTA EL SILLON Y LE DICE QUE SE ACUESTE ELLA SE SINTIO INCOMODA, LE DIJO QUE BONITOS DIENTES TIENES, EL LE DIJO QUE SI LE REGALABA SUS BRAQUETS, LE DIJO AVER LOS DIENTITOS Y EL SE PARA Y SE ACERCA LE JALA EL CABELLO Y TRATA DE BESARLA Y CON LA OTRA LE TOCA TODO SU CUERPO ELLA LE DICE HASTE PARA ALLA, Y ELLA INTENTA SAFARSE, EN ESO SE ESCUCHA SUS NOMBRES, Y EL RAPIDO SE SIENTA Y LE DIJO NO DIGAS NADA Y EL SE PARA Y SE VA A DORMIR, LLEGA SU TIA PERO NO LE DIJO NADA, ELLA YA LE DIJO A SU TIA Y LO CORRIO DE LA CASA, ELLA DESEA PRESENTAR DENUNCIA ANTE MINISTERIO PUBLICO.",2
20059,"LA USUARIA REFIERE QUE SU EX PAREJA QUE TAMBIEN ES SU VECINO POR TELEFONO EL LE DIJO "" SI NO QUIERE NADA CONMIGO PAGAME LO QUE TE DI "" SI NO ESTAS CONMIGO NO ESTAS CON NADIE "" ERES UNA MAL AGRADECIDA "" HIJA DE PUTA "" PENDEJA "" VIVIDORA "" PENDEJA "" CHINGAS A TU MADRE "" DESEA LEVANTAR DENUNCIA Y MEDIDA DE PROTECCION YA QUE REFERE QUE EL SE FUE A VIVIR A ESTADOS UNIDOS PERO YA ESTA POR REGRESAR Y YA LA HA AMENAZADO CON ATROPELLAR A SU PAPA Y LA AH AMENAZADO DE MUERTE.",2
20060,"USUARIA REFIERE QUE HACE DOS SEMANAS SU PAREJA LA AGREDIO FISICAMENTE AHORCANDOLA Y DANDOLE DE PUÑETAZOS EN LA CARA,, SABIENDO QUE LA USUARIA TINE 7 
MESES DE EMBARAZO,,TAMBIEN MENCIONA QUE TRATO DE SUICIDARSE ENFRENTE DE ELLA Y SUS HIJOS. ACUDE A MINISTERIO PUBLICO.",2
20061,"EL DÍA LUNES APROXIMADAMENTE A LAS 20:00 HRS NOS ENCONTRÁBAMOS EN NUESTRO DOMICILIO, ESTABA EN LA COCINA PREPARANDO LA CENA CUANDO LLEGAN UNOS DESCONOCIDOS AL DOMICILIO SALE MI ESPOSO Y LOS PASA HACIA UN CUARTO QUE SE ENCUENTRA DETRÁS DEL DOMICILIO , ES CUANDO LE HABLO A MI ESPOSO Y LE DIGO QUE PORQUE SIGUE METIENDO A ESE TIPO DE PERSONAS QUE SON UN PELIGRO PORQUE SON DROGADICTOS Y ES CUANDO MI ESPOSO QUE ESTABA BAJO LOS EFECTOS DE SUSTANCIAS SE MOLESTA ""NO TE METAS, ES MI ESPACIO"", LE COMENTE QUE ERA MUCHO PELIGRO PARA NOSOTRAS QUE SOMOS MUJERES Y QUE SI DE POR SI NO TRABAJA LOS METE, ES CUANDO MI ESPOSO ME COMIENZA A EMPUJAR Y A DECIR ""VETE A TU LUGAR"" MI HIJA SE METE Y LE LLAMA A LA POLICÍA Y MI ESPOSO SE VA AL CUARTO DE ATRÁS, ES CUANDO LLEGA UNA UNIDAD DE POLICÍA Y COMIENZA A SACAR A TODOS Y A MI ESPOSO SE LO LLEVAN DETENIDO, UNO DE LOS OFICIALES ME COMENTA QUE HABÍA UNA PIPA Y UTENSILIOS QUE UTILIZAN PARA DROGARSE Y ALCOHOL. 
MI ESPOSO TIENE 4 AÑOS QUE CONSUME, LO TERMINARON DE SU TRABAJO Y COMENZÓ A CONSUMIR MÁS, TIENE CONDUCTAS AGRESIVAS YA QUE ANTERIORMENTE HACE APROXIMADAMENTE 2 O 3 MESES MI ESPOSO TRAÍA UN CUCHILLO EN LA MANO Y COMENZÓ A PERSEGUIR A MI HIJA CON EL CUCHILLO, SI LE LLAMAMOS A LA POLICÍA Y SE LO LLEVARON DETENIDO. MI ESPOSO ME HA HECHO COMENTARIOS E INSULTOS DICIÉNDOME “PORQUE TE BAÑAS A DÓNDE VAS” “YA ANDAS CON ALGUIEN”, NO ME DEJA DORMIR YA QUE ME DESPIERTA Y ME COMIENZA A REALIZAR MUCHAS PREGUNTAS.",2
20062,"USUARIA MENCIONA QUE TIENE TRES AÑOS EN UNION LIBRE, NO TIENE HIJOS EN COMUN CON SU PAREJA CON QUIEN VIVE VIOLENCIA PSICOLOGICA, VERBAL Y FISICA, SE HA SEPARADO EN CONSTES OCASIONES DEBIDO A HECHOS DE VIOLENCIA, SIN EMBARGO REGRESA CON EL PORQUE PROMETE CAMBIAR, INCLUSO PROMETE IR A TERAPIA PSICOLOGICA PERO SIEMPRE ABANDONA LAS SESIONES. REFIERE QUE DESDE HACE SEIS MESES LA VIOLENCIA FISICA HA IDO EN AUMENTO, CUANDO ESTA VIOLENTO LA JALA DEL CABELLO, LA ARRASTRA EN EL PISO Y CACHETEA, EL ULTIMO HECHO DE VIOLENCIA SE PRESENTO POR LA NOCHE, AMBOS SE ENCONTRABAN EN EL DOMICILIO COMUN, SU PAREJA ESTABA DORMIDO Y EN ESE MOMENTO RECIBIO UNA LLAMADA Y POR ELLO TOMO EL CELULAR DE SU PAREJA, AL REVISARLO ENCONTRO CONVERSACIONES CON VARIAS MUJERES, USUARIA DESPIERTA A SU PAREJA PARA RECLMARLE PERO EL REACCIONA VIOLENTO Y LA JALA DEL CABELLO, LA AVENTO AL PISO Y LA SACO DE LA RECAMARA, AL ESTAR USUARIA EN EL PISO SU PAREJA LA PATEO EN EL ESTOMAGO Y UNA ´PIERNA, LE GRITO ""ESTOY HARTO DE TI"" USUARIA DE LEVANTO Y CONTINUO RECLAMANDO, EL LA SUJETO DEL CUELLO PARA INTENTAR AHORCARLA ELLA LO RASGUÑO DE LOS BRAZOS PARA QUE PUDIERA SOLTARLA, USUARIA LLAMO A EMERGENCIAS PERO NO HUBO DETENIDO, ACUDIO POLICIA PERO NO LE BRINDARON AL APOYO, A ELLA LA CULPABILIZARON POR LOS HECHOS, AMENAZARON CON LLEVARLA Y A SU HIJA YA QUE USUARIA EN ESE MOMENTO TUVO UNA CRISIS DE ANSIEDAD, USUARIA SE RETIRO DEL DOMICILIO A CASA DE SU MADRE QUIEN ES SU RED DE APOYO. ACUDE A EXPONER LOS HECHOS Y SE CANALIZA A MP, AREA DE PSICOLOGIA, NO DESEA ATENCION MEDICA.",2
20063,"EL DIA DOMINGO DURANTE LA MADRUGADA APROXIMADAMENTE A LAS 2:00 A.M. ME ENCONTRABA EN UNA DISCO LLAMADA EL VIEJO OSTE, CUANDO ESTABA BAILANDO LA PAREJA ACTUAL DE MI EX PAREJA ME COMIENZA A EMPUJAR Y A INSULTARME, ES CUANDO LES DIJE A MIS AMIGOS QUE ME QUERÍA IR YA QUE NO QUERÍA METERME EN PROBLEMAS, ES CUANDO NOS FUIMOS HACIA MI DOMICILIO, ESTABA CON MIS AMIGOS Y AMIGAS BAILANDO AFUERA DE MI CASA CUANDO APROXIMADAMENTE A LAS 4:00 A.M. LLEGA EN UNA CAMIONETA MI EX PAREJA Y SU PAREJA ACTUAL Y SE BAJAN, LES PREGUNTO QUE ERA LO QUE QUERÍAN PERO ES CUANDO SU PAREJA ME AVIENTA UNA BOTELLA DE VIDRIO A LO CUAL PROVOCA QUE ME CAYERA AL SUELO Y TRATABA DE SUBIRSE ARRIBA DE MI PERO LA PATEABA ES CUANDO COMIENZO A SENTIR PATADAS EN MI PIERNA A LO CUAL VOLTEO Y ERA MI EX PAREJA GOLPEÁNDOME, OBSERVO QUE TENIA OTRA BOTELLA DE VIDRIO EN SU MANO Y INTENTA AVENTÁRMELA PERO UNO DE MIS AMIGOS LE DICE QUE NO PORQUE SI NO LO GOLPEARÍAN Y LES PIDE QUE SE RETIREN, ES CUANDO SE SUBEN A SU CAMIONETA Y SE RETIRAN.",2
20064,"LA USUARIA REFIERE QUE SU PADRASTRO A LAS 5 PM , ESTANDO ELLA SOLA EN LA CASA CON EL PORQUE SU MAMA ESTABA DE VIAJE LE DIJO "" VAMOS HACER UN VIDEO SORPRESA PARA TU MAMA "" ELLA NO QUIZO Y LA GOLPEO CON EL PUÑO CERRADO EN LA CABEZA , PIERNAS Y BRAZOS , ELLA SE FUE A VIVIR CON SU HERMANA Y DESEA LEVANTAR DENUNCIA POR VIOLENCIA FAMILIAR Y MEDIDA DE PROTECCION YA QUE ESE DIA LA ENCERRO Y NO LA DEJABA SALIR Y REFERE QUE SU MAMA DE PUSO DE PARTE DE EL . TAMBEN REFIERE INSULTOS COMO "" PENDEJA "" ZORRA "" NO QUIERO UNA HIJA COMO TU "" PUTA "" , REFIERE QUE ALAS 12 PM LE DIJO "" MAS VALE QUE TE PORTES BIEN O SOY CAPAZ DE HACER MUCHAS COSAS Y SE LE QUIZO ECHAR ENCIMA .",2
20065,"REFIERE USUARIA QUE EL DIA DE HOY MARTES A LAS 08:00 AM, ELLA SE ENCONTRABA EN SU DOMICILIO CUANDO LLEGO SU ESPOSO Y COMENZARONN A DISCUTIR EL SE PUSO VIOLENTO Y ELLA LE DECIA QUE LE PRESTARA SU CELULAR , EL NO QUERIA , LA AVENTO Y LE PEGO, EN LA CABEZA , LE DIO CON UNA PLANCHA EN LA CABEZA Y LE MORDIO EL BRAZO, SU NIETA SE METIO Y EL LE QUITO EL TELEFONO , LE TORCIO LA MANO Y LA AVENTO , SU NIETA MARCO A LA POLICIA, PERO NO LLEGARON , ELLA DESEA PRESENTAR DENUNCIA ANTE MINISTERIO PUBLICO Y ASESORIA JURIDICA PARA DIVORCIO.",2
20066,"USUARIA REFIERE QUE DESDE ABRIL ELLA SE FUE A VIVIR CON SU PAREJA Y REFIERE QUE ESTE LA MALTRATA, EL DÍA DE AYER ESTE LA AGREDIÓ FISCALMENTE YA QUE EL SE ENOJÓ PORQUE ESTABA HABLANDO CON EL PAPA DE SU HIJO YA QUE COMO LO TIENE ENFERMO ESTE LO DIO DE ALTA EN SEGURO Y ESO ERA LO QUE ESTABAN PLATICANDO PERO SU ACTUAL PAREJA SE ENOJÓ LA AGARRO DEL PELO Y AVENTÓ A LA CAMA, USUARIA CUENTA CON 6 SEMANAS DE EMBARAZO REFIERE QUE YA ANTERIORMENTE ESTE LA HABÍA GOLPEADO Y SIEMPRE LA AMENAZABA QUE LE ARIA ALGO A SU HIJO Y ELLA LE TIENE MIEDO.",2
20067,"USUARIA DE 17 AÑOS DE EDAD REFIERE QUE DESDE EL DIA LUNES HA ESTADO RECIBIENDO MENSAJES DE UN PRIMO DE 25 AÑOS APROXIMADAMENTE, REFIERE USUARIA QUE SUBIO COMO ESTADO DE WHATSAPP UNA FOTO SUYA, SU PRIMO LE ENVIA MENSAJES DICIENDO ""QUE BONITA AI ANDO JALANDO ENTRE PRIMOS, LINDA NOCHE, PERO NADA MAS TU Y YO QUE NADIE SEPA"" TAMBIEN LE DIJO QE QUERIA UNA AVENTURA CON ELLA Y QUE QUERIA EXPERMIENTAR, USUARIA OPTO POR BLOQUEAR SU CONTACTO POR LA INSISTENCIA DEL AGRESOR, USUARIA ACUDE A EXPONER LOS HECHOS Y DESEA EL APOYO PARA PRESENTAR DENUNCIA CORRESPONDIENTE, ACUDE EN COMPAÑIA DE SU PADRE. SE BRINDA PLAN DE SEGURIDAD E INVITACION A TERAPIA PSICOLOGICA.",2
20068,"USUARIA REFIERE QUE AGRESOR ES SU ACTUAL PAREJA Y MENCIONA AYER AGRESOR COMENZÓ A MOLESTARLA Y LA GOLPEO ELLA FUE A UN CENTRO DE SALUD Y PIDIÓ AYUDA A AGRUPAMIENTO VIOLETA, EL DÍA DE HOY AGRESOR DE NUEVO DISCUTIÓ CON USUARIA.
USUARIA DESEA PRESENTAR DENUNCIA Y SOLICITAR MEDIDAS DE PROTECCION PASA A MP, REFUGIO, Y PSICOLOGÍA YA RECIBIÓ ATENCIÓN MEDICA EL DIA DE AYER USUARIA REFIERE QUE DESEA IRSE A OTRO ESTADO CON SU FAMILIA Y SUS HIJOS",2
20069,"DOMINGO MI EX PAREJA APROXIMADAMENTE A LAS 17:00 HORAS, ACUDIÓ A MI DOMICILIO, ME PIDIÓ QUE FUERA A SU CASA, AL NEGARME EMPEZÓ A DECIRME “ERES UNA MALAGRADECIDA, TANTO QUE TE MANTUVE A TI A TUS HUERCAS”, DESPUÉS DE ESO SE FUE. 

A LAS 7:00 PM MI HIJA Y YO ÍBAMOS CAMINANDO A LA TIENDA, DE REPENTE PR ATRAVESÓ LA TROCA FRENTE A NOSOTRAS, ME GRITABA QUE ME SUBIERA CON ÉL PARA LLEVARME A SU CASA Y QUE LE HICIERA DE COMER, ME AVENTÓ UNA BOTELLA DE VIDRIO EN LA CABEZA, NUESTRA HIJA LE GRITO QUE IBA A LLAMAR A LA POLICÍA, POR ESTE MOTIVO ÉL SE RETIRÓ. 

ANTECEDENTES:
NOS SEPARAMOS, SIN EMBARGO EL CONTINUA BUSCÁNDOME PARA QUE RETOMEMOS NUESTRA RELACIÓN, CUANDO ME NIEGO ME AGREDE FÍSICA O PSICOLÓGICAMENTE. 
ACUDIÓ A MI DOMICILIO ROMPIENDO LOS VIDRIOS DE LAS VENTANAS. DESPUÉS IBA CAMINANDO A LA TIENDA, COMO QUE EL ME ESTABA VIGILANDO PORQUE DE REPENTE LLEGO CONMIGO PREGUNTÁNDOME A DONDE IBA, CUANDO MI HIJA LE DICE QUE TODO QUIERE SABER, EL ME DA UNA PATADA EN LA PIERNA Y EMPIEZA A DECIRME QUE VOY CON OTROS HOMBRES.",2
20070,"USUARIA REFIERE QUE AGRESOR ES SU EX PAREJA MENCIONA TERMINARON SU RELACIÓN HACE 1 MES PERO AGRESOR LA SIGUE MOLESTANDO ENVIÁNDOLE CORREOS ELECTRÓNICOS INSULTÁNDOLA CON MALDICIONES Y AMENAZAS DE IR A SU CASA.
USUARIA DESEA PRESENTAR DENUNCIA Y SOLICITAR MEDIDAS PASA A MP Y PSICOLOGÍA, SE LE DA PLAN DE SEGURIDAD",2
20071,"USUARIA MENOR DE EDAD ACOMPAÑADA DE SU MADRE, REFIERE QUE LE MARCO POR TELÉFONO A SU MAMA PARA DECIRLE QUE SU PAPA LE HIZO ALGO MUY FEO. MADRE DE USUARIA REFIERE QUE CUANDO ELLA LLEGO A LA CASA LA MENOR LE DIJO QUE ELLA ESTABA EN LA CAMA VIENDO LA TELE Y SU PAPA SUBIÓ AL CUARTO Y ESTE LE EMPEZÓ HACER COSQUILLAS, LE LEVANTA UNA PARTE DE SHORT Y QUE TAMBIÉN LE HIZO A UN LADO EL CALZÓN Y QUE ESTE SE SACÓ SU PARTE Y SE LA ESTABA INTENTANDO METER A ELLA EN SU PARTE Y QUE ELLA LE DECÍA QUE NO PORQUE LE DOLÍA QUE POR FAVOR LA DEJARA Y QUE COMO PUDO LO EMPUJO Y ESTE SE CALLÓ Y LA MENOR SALIÓ CORRIENDO CON LA VECINA A PEDIR AYUDA POR LO QUE SU PAPA LE HABÍA QUERIDO HACER, REFIERE MADRE DE USUARIA EL ANTES SE DROGABA.",2
20072,"USUARIA MENOR DE EDAD ACOMPAÑADA DE SU MADRE REFIERE QUE SU HERMANO MAYOR LE TOCABA SUS PARTES ÍNTIMAS, MADRE DE LA USUARIA REFIERE QUE ELLA SOLO CREE QUE FUE POR ENCIMITA Y QUE ELLA NO CREE QUE HAYA PASADO ALGO MÁS, REFIERE QUE EN LA CLÍNICA REFIERE QUE LA DRA DE LA CLÍNICA LE HIZO PREGUNTAS PORQUE LE MENOR SE HACE PIPI EN LA CAMA, A LO QUE A LAS PREGUNTAS DE LA DRA ELLA SOSPECHABA QUE LA MENOS ESTABA SIENDO VÍCTIMA DE UN POSIBLE DELITO SEXUAL, REFIERE MADRE DE USUARIA QUE LA DRA LE MANDO HACER EXÁMENES DE ORINA PERO QUE A ELLA SE LE OLVIDO IR, ASI COMO TAMBIÉN COMENTA QUE ANTERIORMENTE LA DRA LE HISO LA OBSERVACIÓN DE LO QUE POSIBLEMENTE ESTABA PASANDO.",2
20073,"REFIERE USUARIA QUE EL DÍA DE AYER LUNES 19 30 HORAS DE LA TARDE. ELLA SE ENCONTRABA EN SU DOMICILIO CUANDO LLEGÓ SU CONCUBINO PIDIENDO DE CENAR COMENZÓ A INSULTARLA, LE DIJO QUE NO VALÍA MADRE LE AVENTÓ UNA JARRA DE VIDRIO, PERO NO LE DIO LA TOMÓ DEL BRAZO Y Y LA SACÓ PARA LA CALLE Y SE FUE DEL DOMICILIO. ELLA DESEA PRESENTAR DENUNCIA Y ASESORÍA PARA PENSIÓN.",2
20074,"LA USUARIA REFIERE QUE EL DIA JUEVES SE METIO A SU CASA Y LE DIJO "" VALES PURA VERGA "" Y SI METES A ALGUIEN MAS VA A VALER VERGA TODO "" ANDAS DE PUTA "" ASI COMO ANDAS DE PUTA SACA PARA DARLES A LOS NIÑOS "" YO NO TE VOY A DAR NI MADRE"" LA AGARRO DE LA MANO PARA QUITARLE EL CELULAR Y LE DOBLO LOS DEDOS , SU NIÑA SALIO PARA PEDIR AYUDA Y ELLA LO SACO DE LA CASA , TAMBIEN REFIERE QUE EL SABADO EL PENSO QUE ELLA ESTABA EN UNA FIESTA Y FUE A AMENAZAR A SU AMIGA, TAMBEN SE PARO ENFRENTE DE SU CASA Y SE PUSO A TIRAR BALAZOS, ELLA DESEA LEVANTAR DENUNCIA Y MEDIDA DE PROTECCION",2
20075,"USUARIA MENCIONA QUE LE PIDIO DINERO PARA LA DESPENSA DE LA SEMANA, Y EL LA EMPEZO AGREDIR VERBALMENTE Y FISICAMENTE Y LE COMENTA QUE NO TENIA DINERO, USUARIA REFIERE QUE YA LA AGREDIDO ANTERIORMENTE FISICAMENTE Y PSICOLOGICA, ELLA COMENTA QUE LLEVA 10 CIRUJIAS, TIENE 11 AÑOS CASADA CON AGRESOR, LO CUAL COMENTA QUE SIEMPRE HA RECIBIDO MALTRATO POR PARTE DE EL Y QUE NUNCA LE HA DADO DINERO PARA SUS HIJOS NI PARA ELLA, REFIERE QUE LA FAMILIA DE AGRESOR NO LA QUIERE, TAMBIEN RECIBE INSULTOS POR PARTE DE ELLOS, USUARIA MENCIONA QUE EL CONSUME BEBIDAS EMBRIAGANTES Y NO LLEGA A SU DOMICILIO, AGRESOR GOLPEA A SUS HIJOS Y LE COMENTA A USUARIA QUE ASI SE EDUCA A LOS NIÑOS, AGRESOR AMENZA CON MATARLA QUE SI LO DENUNCIA LA MATARA, USUARIA MENCIONA QUE QUIERE INTERPONER DENUNCIA ANTE MP, SOLICITAR ORDEN DE PROTECCION Y USUARIA SOLICITA ASESORIA POR PROCESO DE DIVORCIO.",2
20076,"REFIERE USUARIA QUE EL DIA DOMINGO A LAS 20.00 HRS APROXIMADAMENTE ,DE LA NOCHE, ELLA SE ENCONTRABA A LA VUELTA DE SU DOMICILIO CON UNA VECINA PLATICANDO CUANDO PASO SU EX PAREJA , YA SE ENCONTRABA APARENTEMENTE ALCOHOLIZADO, Y PASO A UN LADO DE LA USUARIA Y LE HIZO TOCAMIENTOS EN SUS PARTES DE ATRAS , EN SUS POMPIS, ELLA VOLTEA Y LE DICE QUE ONDA SE SUELTA RIENDO Y SE VA CON SU HERMANO, ELLA VA Y LO BUSCA PERO LA IGNORA , MEJOR SE RETIRA LA USUARIA Y SE VA A SU CASA, ELLA NO MARCO A LA POLICIA, DESEA PRESENTAR DENUNCIA ANTE MINISTERIO PUBLICO.",2
20077,"USUARIA REFIERE QUE EL DIA DE AYER SU HIJO SE PUSO AGRESIVO CON ELLA, COMENTA QUE SU HIJO FUE POR UN COLCHÓN Y CUANDO REGRESA A LA CASA SU OTRO HIJO SE PONE A TENDER LA CAMA Y SU HIJO SE ENOJA LE EMPIEZA A DECIR DE GROSERÍAS AL MENOR, USUARIA REFIERE QUE ESTE TAMBIÉN SE DROGA Y EL DÍA DE AYER TAMBIÉN SE PUSO AGRESIVO CON ELLA LE EMPEZÓ A FALTAR AL RESPETO Y DECIRLE DE MUCHAS GROSERÍAS Y ESTÁ MUY ALTERADO, ELLA SOLO QUIERE QUE SU HIJO SE RETIRE DE LA CASA Y YA NO LA MOLESTE MÁS, ELLA REFIERE QUE TIENE VIDEOS DE CÓMO ESTABA EL DE ALTERADO, REFIERE QUE TAMBIÉN SU EX PAREJA LE MANDO MENSAJES DICIÉNDOLE QUE VA A VALER VERGA DE RATO VA Y ESTE LE HACE UN DESTROZO EN LA CASA E INTENTO GOLPEAR A LA USUARIA",2
20078,"LA USUARIA REFIERE QUE SU EX PAREJA A LAS 6 PM , LE REVISO EL CELULAR Y VIO QUE ELLA ACEPTO SOLICITUDE DE AMISTAD DE UNOS AMIGOS Y SE PUSO MUY CELOSO Y LE DIJO"" TE HACES PENDEJA "" VETE A LA VERGA "" ERES UNA CULERA "" YA TIENES A OTRO "" ELLA IBA MANEJANDO Y LE TIRO DOS GOLPES CON EL PUÑO CERRADO EN EL BRAZO , ELLA DESEA LEVANTAR DENUNCIA Y MEDIDA DE PROTECCION YA QUE EL LA AMEAZO DICIENDOLE QUE SI LA VE E A ALGUIEN EN SU PUESTO DE VENTA NO SABE COMO LE VA A IR QUE AHORA SI LO VA A CONCOCER"" TAMBIE REFIERE QUE CUANDO ELLA TENIA 1 MES DE HABER PERDIO A SU BEBE LA GARRO A PATADAS Y LA LASTIMO DE SU ESPALDA , REFIERE QUE EL ES MUY AGRESIVO Y QUE LE AGUANTO MUCHOS GOLPES , QUE CADA FIN DE SEMANA LA GOLPEABA PERO ELLA SOPORTO PORQUE NO SE QUERIA REGRESAR A LA CASA CON SUS PAPAS . TAMBIEN REFIEER QUE ELLA SE HACIA CARGO DE LOS TRES HIJOS DE EL Y EL NO LE DABA DINERO PORQUE EL ES ALCOHOLICO . Y REFIERE QUE LE ROMPIO EL CELULAR , Y CON ESTE YA ES EL SEGUNDO QUE LE DESTRUYE.",2
20079,"USUARIA MENOR DE EDAD ACOMPAÑADA DE SU MADRE REFIERE QUE ELLA SE METIÓ A BAÑAR CUANDO ELLA SE SALIÓ DE BAÑAR SE VA A SU CUARTO PARA ALISTARSE PARA IRSE A DORMIR, EN ESO ENTRA SU PADRASTRO AL CUARTO Y ESTE ESTABA EN PURO BÓXER Y LA EMPIEZA A TOCAR LOS SENOS Y ELLA LE DICE QUE SE QUITE Y NO LE HAGA ESO, EN ESO ENTRAN SUS HERMANOS A LA HABITACIÓN Y QUE SU PADRASTRO LES DIJO QUE BAJARAN POR UN MANGO Y CUANDO SE VAN ESTE LE QUITA UNA PARTE DE PANTALÓN Y LA VIOLO, EL DECÍA QUE EL TRAÍA UN GLOBITO Y QUE EL, LE PODÍA DAR DINERO Y COMPRARLE LO QUE ELLA QUISIERA, CUANDO REGRESAN SUS HERMANITOS ELLA SE SALE DEL CUARTO Y LE HABLA POR TELÉFONO A SU MAMA Y LE DICE LO QUE SU PADRASTRO LE HABÍA HECHO",2
20080,"REFIERE USUARIA QUE EL DIA MARTES A LAS 17:00 HRS DE LA TARDE, ELLA SE ENCONTRABA SALIENDO DE SU TRABAJO , CAMINO A SU CASA, EL LLEGO Y LA AGARRO DE LOS BRAZOS QUERIENDOSELA LLEVAR A LA FUERZA A SU CASA, ELLA NO QUISO Y EL LA AMENAZO LE DIJO QUE DONDE LA VIERA LA IBA ACALAMBRAR EL LA INSULTO, LE DIJO SI ELLA NO ES DE EL NO ES DE NADIE QUE DONDE LA VEA LA VA A MATAR JUNTO CON EL OTRO, EL LE DICE QUE NO LA VA A DEJAR EN PAZ, EL SE FUE , ELLA DESEA PRESENTAR DENUNCIA ANTE MINISTERIO PUBLICO.",2
20081,"LA USUARIA REFIERE QUE SU VECINO A LAS 10 PM LA AGREDIO FISICAMENTE PORQUE EL PERRO DE EL MATO A SU GATA , ELLA UN SEMANA ANTES HABIA IDO HABLAR CON EL Y LE HABIA DICHO QUE METIERA AL PERRO , PERO EL LE DIJO QUE HASTA QUE NO LE TRAJERA DOS GATOS MUERTOS LO IBA A METER "" ELLA LE RECLAMO Y LE DIO GOLPES EN EL BRAZO ,, EN EL COSTADO ABAJO DE LAS COSTILLAS , Y LE DIO UN GOLPE EN LA CARA Y LE ROMPIO SUS LENTES , ELLA YA DENUNCIO EN FISCALIA Y DESEA TERAPIA PSICOLOGICA .",2
